scenario_id,base_arrival_rate_per_hour,queue_threshold,wait_threshold_hours,p_respiratory,p_cardio,p_trauma,p_psych,p_generic,arrival_profile_type,daily_budget_cap,arr_share_h00,arr_share_h01,arr_share_h02,arr_share_h03,arr_share_h04,arr_share_h05,arr_share_h06,arr_share_h07,arr_share_h08,arr_share_h09,arr_share_h10,arr_share_h11,arr_share_h12,arr_share_h13,arr_share_h14,arr_share_h15,arr_share_h16,arr_share_h17,arr_share_h18,arr_share_h19,arr_share_h20,arr_share_h21,arr_share_h22,arr_share_h23,evt1_present,evt1_start_hour,evt1_duration,evt1_arrival_multiplier,evt1_mult_respiratory,evt1_mult_cardio,evt1_mult_trauma,evt1_mult_psych,evt1_mult_generic,evt2_present,evt2_start_hour,evt2_duration,evt2_arrival_multiplier,evt2_mult_respiratory,evt2_mult_cardio,evt2_mult_trauma,evt2_mult_psych,evt2_mult_generic,evt3_present,evt3_start_hour,evt3_duration,evt3_arrival_multiplier,evt3_mult_respiratory,evt3_mult_cardio,evt3_mult_trauma,evt3_mult_psych,evt3_mult_generic,evt4_present,evt4_start_hour,evt4_duration,evt4_arrival_multiplier,evt4_mult_respiratory,evt4_mult_cardio,evt4_mult_trauma,evt4_mult_psych,evt4_mult_generic,evt5_present,evt5_start_hour,evt5_duration,evt5_arrival_multiplier,evt5_mult_respiratory,evt5_mult_cardio,evt5_mult_trauma,evt5_mult_psych,evt5_mult_generic,evt6_present,evt6_start_hour,evt6_duration,evt6_arrival_multiplier,evt6_mult_respiratory,evt6_mult_cardio,evt6_mult_trauma,evt6_mult_psych,evt6_mult_generic,ga_selection,ga_seed,ga_replications,ga_population_size,ga_generations,mean_error_best,best_rt,best_cardio,best_radio,best_mh,best_physician,best_pa,best_nurse
ds-0029-flat,33.79571323,11,1.66892308,0.24044451,0.23793949,0.04925053,0.25524558,0.21711990,flat,80203.26697205,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,17.0,7.0,1.0,2.0,1.0,1.0,1.0,1.0,1,104.0,29.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,70,5,16,8,0.11253005,9,6,1,16,1,5,6
ds-0030-real,27.98612337,10,1.98014865,0.22770977,0.27561886,0.21708255,0.17420741,0.10538141,real_hourly,123979.94701367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00034466,0.12996539,0.17023047,0.14412991,0.08745390,0.05684300,0.01113446,0.11210162,0.04897558,0.03347871,0.00883608,0.06356579,0.06451081,0.04169979,0.01897122,0.00690972,0.00084889,1,87.0,12.0,1.0,2.0,1.0,1.0,1.0,1.0,1,53.0,22.0,1.0,1.0,1.6,1.0,1.0,1.0,1,18.0,16.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,71,5,16,8,0.07564791,6,9,7,14,1,5,10
ds-0001-real,25.74797793,8,2.24279104,0.24012030,0.14118356,0.25846538,0.09864788,0.26158288,real_hourly,61904.13573104,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00033709,0.13420517,0.10623811,0.13577066,0.12247834,0.04762920,0.01428028,0.11611633,0.04635619,0.04281146,0.00878378,0.09248084,0.06527463,0.04073890,0.01786768,0.00746917,0.00116218,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,542,5,16,8,0.21402588,11,2,0,2,1,10,13
ds-0002-real,16.64284146,8,1.70965469,0.07500933,0.39470846,0.08512052,0.15452865,0.29063305,real_hourly,98032.95539125,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00049264,0.08214479,0.16624294,0.12693497,0.11463723,0.05444523,0.01772865,0.13186798,0.05880564,0.03127672,0.00523545,0.07787989,0.05486599,0.04686751,0.02090311,0.00884165,0.00082959,1,68.0,15.0,1.0,2.0,1.0,1.0,1.0,1.0,1,151.0,16.0,1.0,1.0,1.6,1.0,1.0,1.0,1,85.0,31.0,1.08,1.2,1.0,2.6,1.0,1.0,1,80.0,8.0,1.0,1.0,1.0,1.0,2.2,1.0,1,48.0,35.0,1.12,4.5,1.0,1.0,1.0,1.0,1,75.0,22.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,543,5,16,8,0.12623558,6,9,2,3,3,5,7
ds-0003-flat,14.10885029,18,2.06373385,0.22668255,0.12581227,0.20824794,0.24281145,0.19644579,flat,103212.07490512,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,62.0,34.0,1.0,2.0,1.0,1.0,1.0,1.0,1,72.0,19.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,544,5,16,8,0.10027550,9,5,4,13,4,1,8
ds-0004-real,21.32330418,11,1.95481799,0.18553380,0.20481303,0.31137830,0.24287503,0.05539984,real_hourly,130252.36170311,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00027916,0.11081642,0.10627606,0.14867716,0.08418782,0.05738112,0.01288650,0.11531387,0.07295981,0.04486308,0.00862287,0.09610654,0.06505752,0.05485912,0.01362410,0.00686889,0.00121994,1,126.0,22.0,1.0,2.0,1.0,1.0,1.0,1.0,1,92.0,19.0,1.0,1.0,1.6,1.0,1.0,1.0,1,70.0,27.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,545,5,16,8,0.06007379,8,6,8,10,3,10,2
ds-0005-flat,21.68536892,18,2.07167731,0.12704313,0.15469296,0.21219715,0.26574896,0.24031780,flat,90801.45353803,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,546,5,16,8,0.11546830,8,3,4,6,3,7,8
ds-0006-flat,11.28162114,15,1.08174063,0.39789727,0.05398418,0.14865891,0.06924994,0.33020970,flat,70478.58312539,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,1.0,35.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,547,5,16,8,0.13748891,5,3,2,5,4,2,7
ds-0007-flat,24.75814458,12,1.76230135,0.37271071,0.17988486,0.10189585,0.29694964,0.04855894,flat,106204.44253520,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,121.0,26.0,1.0,2.0,1.0,1.0,1.0,1.0,1,92.0,10.0,1.0,1.0,1.6,1.0,1.0,1.0,1,24.0,16.0,1.08,1.2,1.0,2.6,1.0,1.0,1,74.0,29.0,1.0,1.0,1.0,1.0,2.2,1.0,1,44.0,33.0,1.12,4.5,1.0,1.0,1.0,1.0,1,95.0,36.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,548,5,16,8,0.05602089,12,6,6,13,1,5,7
ds-0008-real,16.82978535,14,1.10646807,0.23130785,0.06048036,0.13922795,0.29052038,0.27846346,real_hourly,77892.36819579,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00045026,0.15132469,0.11673115,0.09239609,0.14046886,0.06064773,0.01560163,0.08328656,0.05885006,0.04935392,0.00837081,0.07938428,0.08095230,0.03550313,0.01758053,0.00828720,0.00081079,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,549,5,16,8,0.12923363,8,3,2,12,4,2,7
ds-0009-real,19.80205189,8,1.24881699,0.22015365,0.19572266,0.22750348,0.26748293,0.08913728,real_hourly,125839.33698137,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00038170,0.12994861,0.15888981,0.08707888,0.11330442,0.03581012,0.01470377,0.10766380,0.06293081,0.03893769,0.00901264,0.09038751,0.07216891,0.05555076,0.01693496,0.00552406,0.00077153,1,99.0,21.0,1.0,2.0,1.0,1.0,1.0,1.0,1,118.0,24.0,1.0,1.0,1.6,1.0,1.0,1.0,1,99.0,31.0,1.08,1.2,1.0,2.6,1.0,1.0,1,61.0,12.0,1.0,1.0,1.0,1.0,2.2,1.0,1,35.0,11.0,1.12,4.5,1.0,1.0,1.0,1.0,1,137.0,11.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,550,5,16,8,0.06832455,8,7,7,10,3,1,14
ds-0010-real,10.50399600,17,1.43617721,0.20099890,0.26663274,0.22131273,0.26895472,0.04210092,real_hourly,56905.26883637,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00035913,0.11692198,0.15047656,0.13045605,0.09322087,0.04567280,0.01270191,0.10873998,0.05053756,0.03491500,0.00645136,0.07959417,0.08227099,0.05839180,0.02042512,0.00766425,0.00120046,1,127.0,32.0,1.0,2.0,1.0,1.0,1.0,1.0,1,120.0,8.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,551,5,16,8,0.06260589,4,5,2,7,1,0,7
ds-0011-flat,29.27685985,9,0.89909691,0.05226274,0.29068046,0.12499123,0.15261684,0.37944873,flat,50350.52139708,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,119.0,33.0,1.0,2.0,1.0,1.0,1.0,1.0,1,73.0,23.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,552,5,16,8,0.25462465,3,1,0,7,1,11,8
ds-0012-flat,12.10106462,8,1.65930266,0.27190900,0.17980659,0.05872776,0.29833698,0.19121968,flat,85184.60958070,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,52.0,24.0,1.0,2.0,1.0,1.0,1.0,1.0,1,10.0,16.0,1.0,1.0,1.6,1.0,1.0,1.0,1,124.0,17.0,1.08,1.2,1.0,2.6,1.0,1.0,1,117.0,29.0,1.0,1.0,1.0,1.0,2.2,1.0,1,42.0,6.0,1.12,4.5,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,553,5,16,8,0.09391509,6,4,2,11,4,0,13
ds-0013-real,19.87401388,14,1.89190218,0.15197277,0.10291929,0.27019529,0.22777456,0.24713809,real_hourly,128906.91237054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00045298,0.15042101,0.13847322,0.12435401,0.11241813,0.05585848,0.01624640,0.10249149,0.07393417,0.04387777,0.00796248,0.06241819,0.05453373,0.03415742,0.01479852,0.00622196,0.00138004,1,40.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,1,8.0,13.0,1.0,1.0,1.6,1.0,1.0,1.0,1,33.0,11.0,1.08,1.2,1.0,2.6,1.0,1.0,1,74.0,25.0,1.0,1.0,1.0,1.0,2.2,1.0,1,146.0,16.0,1.12,4.5,1.0,1.0,1.0,1.0,1,2.0,12.0,1.0,1.0,1.2,1.0,1.0,1.4,lexicase,554,5,16,8,0.11129328,13,7,5,13,6,0,8
ds-0014-flat,24.97700806,8,1.59958801,0.25962383,0.12592314,0.17100715,0.20938965,0.23405623,flat,120998.64913549,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,48.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,555,5,16,8,0.10966050,16,5,5,8,6,4,4
ds-0015-flat,13.15850283,13,2.12642080,0.33942126,0.09747768,0.38285448,0.12952799,0.05071858,flat,64726.49459281,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,556,5,16,8,0.05984263,8,2,5,6,1,1,7
ds-0016-flat,29.57876763,18,1.88326261,0.28003856,0.32107454,0.05520914,0.29323280,0.05044496,flat,115960.49268069,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,53.0,11.0,1.0,2.0,1.0,1.0,1.0,1.0,1,117.0,25.0,1.0,1.0,1.6,1.0,1.0,1.0,1,68.0,6.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,557,5,16,8,0.05871313,10,9,3,13,3,7,4
ds-0017-real,14.76688884,10,1.31942431,0.29056494,0.35258789,0.08373226,0.15068197,0.12243294,real_hourly,110883.77268351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00043952,0.11621352,0.12360663,0.14168673,0.07603773,0.05871507,0.01401046,0.11092651,0.05958258,0.03734232,0.00524022,0.10828809,0.06931663,0.05474366,0.01469434,0.00785751,0.00129848,1,75.0,10.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,558,5,16,8,0.08038307,10,7,6,15,3,2,2
ds-0018-flat,29.95368261,16,2.24476563,0.03037636,0.25314801,0.53906772,0.10240392,0.07500399,flat,89494.22240673,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,90.0,35.0,1.0,2.0,1.0,1.0,1.0,1.0,1,73.0,29.0,1.0,1.0,1.6,1.0,1.0,1.0,1,101.0,7.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,559,5,16,8,0.08399564,4,3,7,9,1,3,10
ds-0019-real,13.07289352,15,1.95116849,0.25060839,0.03392360,0.26920143,0.19730702,0.24895956,real_hourly,120964.89930336,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00044527,0.11455465,0.17150195,0.09494066,0.09900065,0.04876392,0.01046914,0.12672725,0.06703464,0.03211675,0.00662604,0.07270809,0.08656203,0.03708868,0.02107859,0.00901230,0.00136939,1,56.0,35.0,1.0,2.0,1.0,1.0,1.0,1.0,1,98.0,12.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,560,5,16,8,0.11559974,5,4,7,11,4,5,11
ds-0020-real,34.25640994,9,1.63326289,0.08467679,0.31531922,0.26960443,0.07112496,0.25927460,real_hourly,92253.39222648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00031534,0.11929874,0.14457790,0.14366666,0.09043224,0.03921552,0.01822305,0.08744087,0.07414963,0.04418019,0.00926407,0.07471606,0.09078386,0.04150115,0.01229471,0.00903117,0.00090882,1,52.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,1,64.0,32.0,1.0,1.0,1.6,1.0,1.0,1.0,1,0.0,29.0,1.08,1.2,1.0,2.6,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,561,5,16,8,0.18240143,10,4,3,4,1,4,26
ds-0021-real,20.20664008,17,1.94394567,0.28989516,0.05672982,0.18045119,0.34621375,0.12671008,real_hourly,102798.58865950,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00030704,0.13762310,0.12713866,0.12150388,0.09163046,0.05418577,0.01582348,0.11910377,0.06734748,0.04489907,0.00788612,0.09461602,0.05436057,0.04203723,0.01283504,0.00765820,0.00104411,1,116.0,35.0,1.0,2.0,1.0,1.0,1.0,1.0,1,92.0,18.0,1.0,1.0,1.6,1.0,1.0,1.0,1,16.0,35.0,1.08,1.2,1.0,2.6,1.0,1.0,1,74.0,18.0,1.0,1.0,1.0,1.0,2.2,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,562,5,16,8,0.07527732,9,3,7,13,3,0,13
ds-0022-real,25.62342166,11,0.86052977,0.12601516,0.21496688,0.03627175,0.30357268,0.31917353,real_hourly,127130.47323640,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00051112,0.08248542,0.14623383,0.10552775,0.12922119,0.05481300,0.00995883,0.08608429,0.07547328,0.04154556,0.00771329,0.10590468,0.08549793,0.04732132,0.01268762,0.00816539,0.00085550,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,563,5,16,8,0.13979926,12,8,4,11,2,16,2
ds-0023-real,16.72214130,18,1.32748101,0.26312186,0.12612989,0.12602752,0.30853278,0.17618795,real_hourly,83410.13327236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00037324,0.12538201,0.11761577,0.10449757,0.12866718,0.06148746,0.01042953,0.11111492,0.05240507,0.04768148,0.00701274,0.06808698,0.08836504,0.04947595,0.01807026,0.00838018,0.00095461,1,22.0,13.0,1.0,2.0,1.0,1.0,1.0,1.0,1,56.0,26.0,1.0,1.0,1.6,1.0,1.0,1.0,1,20.0,28.0,1.08,1.2,1.0,2.6,1.0,1.0,1,125.0,14.0,1.0,1.0,1.0,1.0,2.2,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,564,5,16,8,0.09113262,10,4,4,10,1,7,5
ds-0024-real,22.49989222,10,1.86503989,0.29310456,0.11704076,0.01433670,0.24937817,0.32613981,real_hourly,109945.61016612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00041537,0.13150702,0.15514577,0.10630286,0.07403830,0.03483256,0.01261861,0.11241268,0.06941611,0.03806011,0.00513853,0.09793988,0.08621089,0.05138104,0.01470866,0.00864224,0.00122935,1,92.0,31.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,565,5,16,8,0.13606407,17,6,2,8,2,7,20
ds-0025-flat,13.84113796,10,1.88944942,0.22376957,0.21935405,0.21232403,0.10143458,0.24311777,flat,126401.02214612,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,0.04166667,1,98.0,17.0,1.0,2.0,1.0,1.0,1.0,1.0,1,74.0,27.0,1.0,1.0,1.6,1.0,1.0,1.0,1,60.0,36.0,1.08,1.2,1.0,2.6,1.0,1.0,1,54.0,22.0,1.0,1.0,1.0,1.0,2.2,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,566,5,16,8,0.10678346,7,6,8,15,2,9,6
ds-0026-real,31.09842188,8,0.93391969,0.12661354,0.24393694,0.17405649,0.22971745,0.22567559,real_hourly,85021.00582450,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00036437,0.11135167,0.12583818,0.12766418,0.10196935,0.04683511,0.01447116,0.11090763,0.05796662,0.03276696,0.00736414,0.10089595,0.09274223,0.04341183,0.01615955,0.00786966,0.00142140,1,142.0,18.0,1.0,2.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,567,5,16,8,0.13192910,9,3,4,12,1,0,24
ds-0027-real,20.19055980,17,1.20823900,0.24907872,0.10618018,0.42712102,0.13241611,0.08520398,real_hourly,54551.05163982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00041841,0.10426268,0.15877222,0.11362176,0.13623426,0.03443323,0.01354392,0.10825046,0.05384526,0.04437881,0.00812182,0.06994112,0.09243791,0.04175992,0.01208491,0.00709937,0.00079396,1,27.0,26.0,1.0,2.0,1.0,1.0,1.0,1.0,1,0.0,17.0,1.0,1.0,1.6,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,lexicase,568,5,16,8,0.14659891,7,0,3,13,1,4,6
